Student,ID,SIS User ID,anon_id,SIS Login ID,Section,Syllabus FAQ Video (965983),Collaboration vs Cheating (965972),PsycLearn 1 (966004),PsycLearn 2 (966009),VW.RS.i Research Summary Intro (965978),VW: Null and Research Hypotheses (965991),PsycLearn 5 (966012),VW: Variables (965988),VW:RS1 (Video Worksheet - Research Summary 1 - Hangry) (965979),PsycLearn 7 (966014),VW: Correlation coefficients (965975),VW: Reliabilty and Validity (965986),VW.RS.2 (Video Worksheet - Research Summary 2 - Conversations with Strangers) (965995),VW.RS.3 (Video Worksheet - Research Summary 3 - Vocal Fry) (965976),VW: Verbs (965987),PsycLearn 8 (966015),VW: Construct Validity (Method Match and Circular Reasoning) (965971),VW:CT.i Video Worksheet - Critical Thinking - Intro (965977),VW:CT1 (Video Worksheet- Critical Thinking 1 - ADHD) (965967),VW:CT2 (Video worksheet- Critical Thinking 2 - VizualEdge) (965969),VW:CT3 (Video Worksheet- Critical Thinking 3 - DHA) (965968),VW:CT4 (Video Worksheet- Critical Thinking 4 - Verbal Advantage) (965984),PsycLearn 9 (966016),VW: Threats to internal validity (965989),PsycLearn 10 (966005),VW: Hypothesis Review (965973),Tell us! Show us! 1 (966017),PsycLearn 3 (966010),VW: Summarize the findings (965990),PsycLearn 4 (966011),VW: Distinguishing fact from opinion (965992),PsycLearn 6 (966013),VW: Sampling (965982),VW: Interpreting results (965994),PsycLearn 11 (966006),VW: Factorial Design (965970),VW: Which statistic? (965985),VW: Interpret inferential statistics (965974),PsycLearn 12 (966007),VW: Validity Review (965981),PsycLearn 13 (966008),Tell Us! Show Us! 2 (966018),iClicker Grade (966003),Unit 1 Lecture 3 (1008394),Exam 1 (965996),Exam 2 (965997),Exam 3 (965998),Exam 4 (965999),Exam 5 (966000),Final Exam (966002),Exam Corrections  (966001),Mini Personality Inventory (965980),Demographics (965993),Points (1034609),Prep+Participation (up to 250 points) Current Points,Prep+Participation (up to 250 points) Final Points,Prep+Participation (up to 250 points) Current Score,Prep+Participation (up to 250 points) Unposted Current Score,Prep+Participation (up to 250 points) Final Score,Prep+Participation (up to 250 points) Unposted Final Score,Exams Current Points,Exams Final Points,Exams Current Score,Exams Unposted Current Score,Exams Final Score,Exams Unposted Final Score,Extra Credit Current Points,Extra Credit Final Points,Extra Credit Current Score,Extra Credit Unposted Current Score,Extra Credit Final Score,Extra Credit Unposted Final Score,Grade Calculation Current Points,Grade Calculation Final Points,Grade Calculation Current Score,Grade Calculation Unposted Current Score,Grade Calculation Final Score,Grade Calculation Unposted Final Score,Current Points,Final Points,Current Score,Unposted Current Score,Final Score,Unposted Final Score
redacted,redacted,redacted,685171,redacted,PSC 041 001 WQ 2023,6.5,4,20,20,3.83,4,19.2,2,4.75,20,2,1.5,4.75,4.5,2,20,2.67,4,4,4,4,4,19.05,2,20,0.83,10,20,2,20,2,20,2,2,19.43,1,1,1,20,1,20,0,36,4,110.75,61.5,105.75,72,86.5,99,0,5,5,696.5,385.01,385.01,93,93,93,93,474,474,63.2,63.2,63.2,63.2,10,10,66.67,66.67,66.67,66.67,0,0,,,,,869.01,869.01,73.71,73.71,73.71,73.71
redacted,redacted,redacted,585527,redacted,PSC 041 002 WQ 2023,6.5,4,20,20,4,4,20,2,4.5,20,2,1.5,4.62,4.5,2,20,3,4,4,4,4,4,20,2,20,1,,20,2,20,2,20,2,2,20,1,1,1,20,1,20,0,44,4,134,141.25,138.75,138.5,146.5,0,0,5,5,959,385.62,385.62,95.45,95.45,93.14,93.14,699,699,93.2,93.2,93.2,93.2,10,10,66.67,66.67,66.67,66.67,0,0,,,,,1094.62,1094.62,93.64,93.64,92.84,92.84
redacted,redacted,redacted,187418,redacted,PSC 041 001 WQ 2023,6.5,4,20,18.82,3.83,4,19.2,1.75,4.75,20,2,1.5,4.75,4.5,2,20,3,4,4,4,4,4,20,2,20,1,,13.57,0,,2,,0,1.5,,0,0,0,,0,,0,28,3.6,141.25,128.25,124.25,136,117.5,0,0,5,5,907.25,252.28,252.28,82.99,82.99,60.94,60.94,647.25,647.25,86.3,86.3,86.3,86.3,10,10,66.67,66.67,66.67,66.67,0,0,,,,,909.53,909.53,85.08,85.08,77.14,77.14
redacted,redacted,redacted,298840,redacted,PSC 041 002 WQ 2023,6.33,4,20,20,4,4,20,2,4.75,20,2,1.5,4.75,4.5,2,20,3,4,4,4,4,4,20,2,20,1,,20,2,20,2,20,2,2,20,1,1,1,20,1,20,0,24,4,81,76.25,83,72.5,100.5,93,0,5,0,668.25,365.83,365.83,90.55,90.55,88.37,88.37,433.75,433.75,57.83,57.83,57.83,57.83,5,5,33.33,33.33,33.33,33.33,0,0,,,,,804.58,804.58,68.83,68.83,68.24,68.24
redacted,redacted,redacted,690059,redacted,PSC 041 002 WQ 2023,6.5,4,20,20,3.46,4,20,1.5,3,20,2,1.5,4.2,4.5,2,20,2.67,3.5,4,4,0,0,20,0,20,0,,20,2,20,2,20,2,2,19.43,1,1,0.83,20,1,20,0,,3.9,0,0,127.75,131,145,135,4.9,5,5,668.65,325.99,325.99,92.61,92.61,78.74,78.74,538.75,538.75,71.83,71.83,71.83,71.83,14.9,14.9,99.33,99.33,99.33,99.33,0,0,,,,,879.64,879.64,78.75,78.75,74.61,74.61
redacted,redacted,redacted,465537,redacted,PSC 041 002 WQ 2023,6.5,4,20,20,4,4,20,2,4.75,7.5,2,1.5,0,0,2,,3,3.5,4,4,4,3.88,14.29,1.5,,1,,20,0,6.67,2,20,2,1.25,6.29,0,1,1,,1,20,0,,4,107,135.75,143.5,141.5,109.5,117,0,5,0,864.86,222.61,222.61,76.24,76.24,53.77,53.77,647.25,647.25,86.3,86.3,86.3,86.3,5,5,33.33,33.33,33.33,33.33,0,0,,,,,874.86,874.86,82.77,82.77,74.2,74.2
redacted,redacted,redacted,839513,redacted,PSC 041 001 WQ 2023,6.5,4,20,20,3.42,4,20,1,4,20,2,1.5,4.75,3.71,1.5,20,2.5,4,4,3,3.75,3.88,,1,20,1,,,0,,0,,0,0,18.86,0,0,0,20,0,,0,12,3.76,118,134,130.25,0,109.5,99,0,5,5,735.87,234.12,234.12,77.01,77.01,56.55,56.55,590.75,590.75,78.77,78.77,78.77,78.77,10,10,66.67,66.67,66.67,66.67,0,0,,,,,834.87,834.87,78.1,78.1,70.81,70.81
redacted,redacted,redacted,176796,redacted,PSC 041 001 WQ 2023,6.5,4,19.09,20,4,4,20,2,4.75,20,2,1.5,4.75,4.5,2,20,2.83,3.33,0,0,0,0,20,0,20,0,,20,0,20,0,20,0,0,4.57,0,0,0,,0,,0,12,4,120.5,125.75,131,119.25,116,105,0,5,5,872.5,265.83,265.83,73.03,73.03,64.21,64.21,612.5,612.5,81.67,81.67,81.67,81.67,10,10,66.67,66.67,66.67,66.67,0,0,,,,,888.33,888.33,78.68,78.68,75.35,75.35
redacted,redacted,redacted,484728,redacted,PSC 041 002 WQ 2023,6.5,4,20,20,3.83,4,16,2,4.75,20,2,1.5,4.75,4.5,2,,3,4,4,4,4,4,20,2,20,1,,20,2,20,2,20,2,2,,0,0,0,,0,,0,0,4,124,132.75,114.5,116.25,119.25,123,4.9,5,5,871.65,253.83,253.83,78.34,78.34,61.31,61.31,615.25,615.25,82.03,82.03,82.03,82.03,14.9,14.9,99.33,99.33,99.33,99.33,0,0,,,,,883.98,883.98,81.17,81.17,74.98,74.98
redacted,redacted,redacted,323214,redacted,PSC 041 001 WQ 2023,6.5,4,20,20,4,4,20,2,4.75,20,2,1.5,4.75,4.5,2,20,3,4,4,4,4,4,20,2,20,1,,20,2,20,2,20,2,2,20,1,1,1,20,1,20,0,52,4,120.5,128.75,141.25,134,133.25,0,5,5,5,922.75,394,394,97.52,97.52,95.17,95.17,657.75,657.75,87.7,87.7,87.7,87.7,15,15,100,100,100,100,0,0,,,,,1066.75,1066.75,91.25,91.25,90.48,90.48
redacted,redacted,redacted,467652,redacted,PSC 041 002 WQ 2023,6.5,4,20,,3.75,4,,1.5,4.5,20,1.5,1.5,4.41,4.5,2,20,2.5,4,4,4,4,4,20,2,20,1,,20,2,,2,20,2,2,20,1,1,1,,1,,0,28,3.8,103,117.5,137.5,128,139,117,0,5,5,885,267.46,267.46,87.98,87.98,64.6,64.6,639,639,85.2,85.2,85.2,85.2,10,10,66.67,66.67,66.67,66.67,0,0,,,,,916.46,916.46,85.73,85.73,77.73,77.73
redacted,redacted,redacted,745036,redacted,PSC 041 001 WQ 2023,6.33,4,16.36,20,4,4,17.6,0.75,0,13.33,1.5,1.5,4.75,4.5,2,16.52,2.33,1.25,0,0,0,0,14.29,0,17.14,0,,18.57,1.33,,0,,0,1,16.57,0,0,0,16.92,0,,0,0,3,107.75,112,110.25,81,85.5,99,0,5,5,716.06,209.56,209.56,60.92,60.92,50.62,50.62,514.5,514.5,68.6,68.6,68.6,68.6,10,10,66.67,66.67,66.67,66.67,0,0,,,,,734.06,734.06,66.19,66.19,62.26,62.26
redacted,redacted,redacted,970240,redacted,PSC 041 002 WQ 2023,6.5,4,20,20,4,4,20,2,4.25,20,2,1.5,4.53,3.21,2,20,3,4,3,4,4,4,20,1.5,19.05,1,,,0,,0,,0,0,10.29,0,0,0,20,0,,0,16,3.6,136,139.5,128.75,132.5,129,0,5,5,5,930.75,251.42,251.42,77.6,77.6,60.73,60.73,665.75,665.75,88.77,88.77,88.77,88.77,15,15,100,100,100,100,0,0,,,,,932.17,932.17,85.6,85.6,79.06,79.06
redacted,redacted,redacted,323859,redacted,PSC 041 001 WQ 2023,6.5,4,20,20,4,4,20,2,4.75,20,2,1.5,4.75,4.5,2,20,3,4,4,4,4,4,20,2,20,1,,20,2,20,2,20,2,2,20,1,1,1,20,1,20,0,36,4,122.75,141.25,147,137,139,0,5,5,5,951,378,378,93.56,93.56,91.3,91.3,687,687,91.6,91.6,91.6,91.6,15,15,100,100,100,100,0,0,,,,,1080,1080,92.39,92.39,91.6,91.6
redacted,redacted,redacted,416172,redacted,PSC 041 002 WQ 2023,6.5,4,20,18.82,4,4,20,2,4.75,20,2,1.5,3.58,0,2,20,3,3.5,4,4,4,0,20,2,20,1,,,0,11.85,0,20,0,0,13.14,0,0,0,,0,,0,12,4,137.5,0,136.5,117.5,127.5,111,0,5,5,779,255.65,255.65,74.32,74.32,61.75,61.75,630,630,84,84,84,84,10,10,66.67,66.67,66.67,66.67,0,0,,,,,895.65,895.65,80.76,80.76,75.97,75.97
redacted,redacted,redacted,852104,redacted,PSC 041 001 WQ 2023,6.5,4,20,20,4,4,20,2,4.75,19.17,2,1.5,4.65,4.5,2,20,3,4,4,4,4,4,20,1.5,20,1,,20,2,20,2,20,2,2,20,1,1,1,20,1,20,0,4,4,134,142.25,141.5,136,114.5,0,5,5,5,933.25,344.57,344.57,85.29,85.29,83.23,83.23,668.25,668.25,89.1,89.1,89.1,89.1,15,15,100,100,100,100,0,0,,,,,1027.82,1027.82,87.92,87.92,87.18,87.18
redacted,redacted,redacted,936273,redacted,PSC 041 002 WQ 2023,6.5,4,20,20,3.83,4,19.2,1.5,4.25,20,2,1.5,4.5,4.5,2,20,2.5,4,4,4,4,3.38,20,1.5,,1,,20,1.67,13.33,2,20,2,2,20,1,1,0.92,20,1,20,0,20,3.8,126,97.5,132,127.75,131.5,0,0,5,5,874.75,330.88,330.88,86.17,86.17,79.92,79.92,614.75,614.75,81.97,81.97,81.97,81.97,10,10,66.67,66.67,66.67,66.67,0,0,,,,,955.63,955.63,83.17,83.17,81.05,81.05
redacted,redacted,redacted,992343,redacted,PSC 041 002 WQ 2023,6.5,4,18.18,18.82,0,4,9.6,1.25,0,19.17,2,1.5,4.75,4.5,2,13.04,3,4,4,4,4,4,17.14,2,20,1,10,19.29,2,20,2,20,2,2,20,1,1,1,20,1,20,0,32,0.4,64,68.5,0,56.5,79,81,0,5,5,528,346.14,346.14,83.61,83.61,83.61,83.61,349,349,46.53,46.53,46.53,46.53,10,10,66.67,66.67,66.67,66.67,0,0,,,,,705.14,705.14,59.81,59.81,59.81,59.81
redacted,redacted,redacted,562658,redacted,PSC 041 002 WQ 2023,6.33,4,18.18,20,3.33,4,20,2,4.5,20,2,1.5,4.75,4.5,2,20,3,4,4,4,4,3.88,18.1,1.5,18.1,1,,20,2,20,2,20,2,2,20,1,1,0.92,19.23,1,20,0,36,4,102,127,132.5,0,107,0,0,5,5,727.5,369.81,369.81,91.54,91.54,89.33,89.33,468.5,468.5,62.47,62.47,62.47,62.47,10,10,66.67,66.67,66.67,66.67,0,0,,,,,848.31,848.31,72.57,72.57,71.95,71.95
redacted,redacted,redacted,781433,redacted,PSC 041 002 WQ 2023,6.5,3.5,20,20,3.83,3,,1.25,0,19.17,1,1,0,0,2,20,2.67,4,4,4,4,3.75,19.05,1,18.1,0.67,,20,1,18.52,2,20,1,1,18.86,0.67,1,0.42,19.23,0.25,20,0,40,4,60,64.75,117.5,85,101.5,78,0,5,5,628.75,330.42,330.42,86.05,86.05,79.81,79.81,446.75,446.75,59.57,59.57,59.57,59.57,10,10,66.67,66.67,66.67,66.67,0,0,,,,,787.17,787.17,68.51,68.51,66.77,66.77
redacted,redacted,redacted,987447,redacted,PSC 041 001 WQ 2023,6.5,4,20,20,4,4,20,2,4.75,20,2,1.5,4.75,4.25,2,20,2.83,4,4,4,4,4,19.05,2,20,1,,20,2,20,2,3.16,0,0,,0,0,0,,0,,0,24,4,130.5,138,144.25,139.25,143,0,5,5,5,960,279.79,279.79,81.33,81.33,67.58,67.58,695,695,92.67,92.67,92.67,92.67,15,15,100,100,100,100,0,0,,,,,989.79,989.79,89.25,89.25,83.95,83.95
redacted,redacted,redacted,533181,redacted,PSC 041 002 WQ 2023,6.5,4,20,20,4,4,20,2,4.75,20,2,1.5,4.58,4.5,2,20,2.83,2.5,4,2,3.5,3.88,20,2,19.05,0.67,10,20,1.67,20,2,20,1.5,1.75,20,1,1,0.92,20,1,11.67,0,,4,78,71.75,83,111,96.5,0,3.7,5,5,703.95,336.75,336.75,93.02,93.02,81.34,81.34,440.25,440.25,58.7,58.7,58.7,58.7,13.7,13.7,91.33,91.33,91.33,91.33,0,0,,,,,790.7,790.7,70.16,70.16,67.07,67.07
redacted,redacted,redacted,128513,redacted,PSC 041 001 WQ 2023,6.5,4,,,0,0,,2,0,9.17,2,1.5,4.75,0,2,4.35,3,4,4,4,4,3.88,20,2,15.24,1,,20,2,19.26,2,20,2,2,20,1,1,1,19.23,1,20,8.5,24,0,0,99.5,69.5,119.5,123,120,1,5,5,672.5,260.37,260.37,75.69,75.69,62.89,62.89,531.5,531.5,70.87,70.87,70.87,70.87,11,11,73.33,73.33,73.33,73.33,0,0,,,,,802.87,802.87,72.4,72.4,68.1,68.1
redacted,redacted,redacted,100915,redacted,PSC 041 002 WQ 2023,6.5,4,20,20,4,4,20,2,4.75,20,2,1.5,4.75,4.5,2,20,3,4,4,4,4,4,20,2,20,1,9,20,2,20,2,20,2,2,20,1,1,1,20,1,20,9.5,12,4,138.75,132,120.75,119,131.5,0,5,5,5,896,372.5,372.5,89.98,89.98,89.98,89.98,642,642,85.6,85.6,85.6,85.6,15,15,100,100,100,100,0,0,,,,,1029.5,1029.5,87.32,87.32,87.32,87.32
redacted,redacted,redacted,760890,redacted,PSC 041 002 WQ 2023,6.5,4,20,20,3.08,4,,1.75,0,15.83,1,1,0,0,0,19.13,0,4,4,3,0,0,,0,,0,,20,1.33,8.15,2,20,2,1,20,1,1,0.92,19.23,1,20,0,20,0,90,81.5,75,91,72,81,0,5,5,663.43,244.93,244.93,71.2,71.2,59.16,59.16,418.5,418.5,55.8,55.8,55.8,55.8,10,10,66.67,66.67,66.67,66.67,0,0,,,,,673.43,673.43,60.72,60.72,57.12,57.12
redacted,redacted,redacted,861674,redacted,PSC 041 001 WQ 2023,6.5,4,20,20,4,4,20,2,4.75,20,2,1.5,4.75,4.5,2,20,3,4,4,4,4,4,20,2,20,1,,20,2,20,2,20,2,2,14.86,1,1,1,,0,,0,,4,140,107.5,131.5,130.25,137,120,5,5,5,911.25,295.86,295.86,94.83,94.83,71.46,71.46,658.75,658.75,87.83,87.83,87.83,87.83,15,15,100,100,100,100,0,0,,,,,969.61,969.61,90.03,90.03,82.24,82.24
redacted,redacted,redacted,877109,redacted,PSC 041 001 WQ 2023,6.5,4,20,18.82,3.83,4,20,2,4.75,20,2,1.5,4.75,4.5,2,20,3,4,4,4,4,4,19.05,2,20,1,,20,2,20,2,20,2,2,20,1,1,1,20,1,20,10,40,4,123.75,122.75,136.25,144.75,131.5,0,5,5,5,923,389.7,389.7,96.46,96.46,94.13,94.13,659,659,87.87,87.87,87.87,87.87,15,15,100,100,100,100,0,0,,,,,1063.7,1063.7,90.99,90.99,90.22,90.22
redacted,redacted,redacted,483406,redacted,PSC 041 001 WQ 2023,6.5,4,20,20,4,4,20,2,4.75,20,2,1.5,4.75,4.5,2,20,3,4,4,4,4,4,20,2,20,1,,20,2,20,2,20,2,2,20,1,1,1,20,1,20,9.5,52,4,116,139.25,107.25,104.25,115.5,0,0,5,5,842.25,403.5,403.5,99.88,99.88,97.46,97.46,582.25,582.25,77.63,77.63,77.63,77.63,10,10,66.67,66.67,66.67,66.67,0,0,,,,,995.75,995.75,85.18,85.18,84.46,84.46
redacted,redacted,redacted,555054,redacted,PSC 041 001 WQ 2023,6.5,4,20,20,4,4,20,2,4.75,20,2,1.5,4.75,4.13,2,20,3,4,4,4,4,4,20,2,20,1,10,20,2,20,2,20,2,2,20,1,1,1,20,1,20,9.5,32,4,133.75,124,130.5,138,122.25,0,0,5,0,902.5,393.13,393.13,94.96,94.96,94.96,94.96,648.5,648.5,86.47,86.47,86.47,86.47,5,5,33.33,33.33,33.33,33.33,0,0,,,,,1046.63,1046.63,88.77,88.77,88.77,88.77
redacted,redacted,redacted,783300,redacted,PSC 041 002 WQ 2023,6.5,4,20,20,0,0,11.2,2,0,20,2,1.5,4.53,4,2,20,2.5,3,2,3.5,2.75,3.88,20,2,20,0.83,,20,0,15.56,0,14.74,0,0,7.43,0,0,0,,0,20,0,4,4,116.5,132.75,144.25,138.5,139,0,0,5,5,931,263.9,263.9,68.73,68.73,63.75,63.75,671,671,89.47,89.47,89.47,89.47,10,10,66.67,66.67,66.67,66.67,0,0,,,,,944.9,944.9,82.24,82.24,80.14,80.14
redacted,redacted,redacted,657848,redacted,PSC 041 001 WQ 2023,6.5,4,20,20,0,4,20,2,0,20,2,1.5,0,0,2,20,2.83,0,0,0,0,0,20,2,20,0,,20,0,20,0,20,0,0,20,0,0,0,20,0,20,0,24,4,144.5,140,137.75,122.5,141,0,5,5,5,950.75,314.83,314.83,77.93,77.93,76.05,76.05,685.75,685.75,91.43,91.43,91.43,91.43,15,15,100,100,100,100,0,0,,,,,1015.58,1015.58,86.88,86.88,86.14,86.14
redacted,redacted,redacted,669717,redacted,PSC 041 002 WQ 2023,6.5,4,20,20,4,4,20,2,4.75,20,2,1.5,4.75,4.25,2,20,3,4,4,4,4,4,20,2,20,1,,20,0,20,0,20,0,0,20,0,0,0,20,0,20,0,36,4,137,141.5,137,142.5,138,0,4.9,5,5,960.9,365.75,365.75,90.53,90.53,88.35,88.35,696,696,92.8,92.8,92.8,92.8,14.9,14.9,99.33,99.33,99.33,99.33,0,0,,,,,1076.65,1076.65,92.1,92.1,91.32,91.32
redacted,redacted,redacted,862880,redacted,PSC 041 002 WQ 2023,6.5,4,20,20,4,4,20,2,4.75,20,2,1.5,4.75,4.5,2,20,3,4,4,4,4,4,20,2,20,1,,,0,,0,,0,0,13.14,0,0,0,20,0,,0,8,4,130.5,128,104.75,0,113.25,123,0,5,5,736.5,251.14,251.14,77.51,77.51,60.66,60.66,599.5,599.5,79.93,79.93,79.93,79.93,10,10,66.67,66.67,66.67,66.67,0,0,,,,,860.64,860.64,79.03,79.03,73,73
redacted,redacted,redacted,338073,redacted,PSC 041 001 WQ 2023,6.5,4,20,,4,4,20,2,4.5,20,1.5,1.5,4.32,4.5,2,20,3,3.5,4,4,3.5,4,20,1.5,20,1,,20,2,20,2,20,2,1.75,20,1,1,0.83,20,1,20,10,40,4,98.75,95,100.5,120.5,118,105,5,5,5,797.75,368.9,368.9,96.07,96.07,89.11,89.11,542.75,542.75,72.37,72.37,72.37,72.37,15,15,100,100,100,100,0,0,,,,,926.65,926.65,80.65,80.65,78.6,78.6
redacted,redacted,redacted,132340,redacted,PSC 041 002 WQ 2023,6.5,4,20,20,4,4,20,2,4.75,19.17,2,1.5,4.7,3.83,2,2.61,2.25,3.67,4,3,4,3.5,17.14,1.5,20,1,,20,2,20,2,20,2,2,2.29,1,1,1,,1,,0,48,3.8,121,115.5,114.75,136,109,0,5,5,5,860.25,307.2,307.2,84.4,84.4,74.2,74.2,596.25,596.25,79.5,79.5,79.5,79.5,15,15,100,100,100,100,0,0,,,,,918.45,918.45,81.35,81.35,77.9,77.9
redacted,redacted,redacted,796250,redacted,PSC 041 001 WQ 2023,6.5,4,20,20,3.83,4,20,2,4.75,19.17,2,1.5,4.75,4.5,2,20,3,3.5,4,4,4,4,20,2,20,1,,20,2,19.26,2,20,2,2,20,1,1,1,20,1,20,0,36,4,131.75,131.25,133.75,136,121,0,0,5,5,913.75,375.76,375.76,93.01,93.01,90.76,90.76,653.75,653.75,87.17,87.17,87.17,87.17,10,10,66.67,66.67,66.67,66.67,0,0,,,,,1039.51,1039.51,88.92,88.92,88.17,88.17
redacted,redacted,redacted,311227,redacted,PSC 041 002 WQ 2023,6.5,4,17.27,18.82,3.75,4,20,2,4.5,18.33,2,1.5,4.63,4.5,2,18.26,2.67,4,4,4,4,4,17.14,1.5,20,1,,17.86,2,18.52,2,18.95,2,1.75,,0.67,0,0,,0,,0,12,3.86,98.5,88.5,122.5,103,115,0,0,5,5,787.5,273.97,273.97,79.64,79.64,66.18,66.18,527.5,527.5,70.33,70.33,70.33,70.33,10,10,66.67,66.67,66.67,66.67,0,0,,,,,811.47,811.47,73.17,73.17,68.83,68.83
redacted,redacted,redacted,341372,redacted,PSC 041 001 WQ 2023,6.5,4,20,20,4,4,20,2,4.75,20,2,1.5,4.75,4.25,2,20,3,4,4,4,4,2.5,20,2,20,1,,12.86,0,,2,,0,0,,0,0,0,,0,,0,44,4,117.5,129.25,127.25,135,148,111,4.8,5,5,915.8,267.11,267.11,87.86,87.86,64.52,64.52,657,657,87.6,87.6,87.6,87.6,14.8,14.8,98.67,98.67,98.67,98.67,0,0,,,,,938.91,938.91,87.83,87.83,79.64,79.64
redacted,redacted,redacted,878824,redacted,PSC 041 002 WQ 2023,6.5,4,20,20,4,4,20,2,4.75,20,2,1.5,4.75,4.5,2,20,3,4,4,4,4,3.5,20,2,20,1,,20,2,20,2,20,2,2,20,1,1,1,19.23,1,,0,0,4,134.25,108,0,138.25,139.5,135,4.9,5,5,783.9,320.73,320.73,83.52,83.52,77.47,77.47,655,655,87.33,87.33,87.33,87.33,14.9,14.9,99.33,99.33,99.33,99.33,0,0,,,,,990.63,990.63,86.22,86.22,84.02,84.02
redacted,redacted,redacted,863598,redacted,PSC 041 002 WQ 2023,6.5,4,20,20,4,4,20,2,4.75,20,2,1.5,4.75,4.5,2,20,3,4,4,4,4,4,20,2,20,1,8,20,2,20,2,20,2,2,20,1,1,1,20,1,20,0,48,4,0,110.75,144.75,144,129.25,108,5,5,5,793.75,398,398,96.14,96.14,96.14,96.14,636.75,636.75,84.9,84.9,84.9,84.9,15,15,100,100,100,100,0,0,,,,,1049.75,1049.75,89.04,89.04,89.04,89.04
redacted,redacted,redacted,499213,redacted,PSC 041 002 WQ 2023,6.33,3.5,16.36,16.47,0,0,13.6,1,0,15,0,0,0,0,0,20,0,0,0,0,0,0,17,0,20,0,,20,2,20,2,20,1.5,2,15.43,1,0,0,,0,,0,40,0,109.75,65.25,87.25,119,104,72,5,5,5,749.25,253.2,253.2,69.56,69.56,61.16,61.16,492,492,65.6,65.6,65.6,65.6,15,15,100,100,100,100,0,0,,,,,760.2,760.2,67.33,67.33,64.48,64.48
redacted,redacted,redacted,543411,redacted,PSC 041 001 WQ 2023,6.5,4,20,20,3.83,4,20,2,4.75,20,2,1.5,4.75,4.5,2,20,3,4,4,4,4,4,20,2,20,1,10,20,2,20,2,20,2,2,20,1,1,1,20,1,20,9.5,24,3.36,125.5,125.75,132.25,135.5,118.5,111,4.99,5,5,902.49,384.69,384.69,92.92,92.92,92.92,92.92,637.5,637.5,85,85,85,85,14.99,14.99,99.93,99.93,99.93,99.93,0,0,,,,,1037.18,1037.18,87.97,87.97,87.97,87.97
redacted,redacted,redacted,980357,redacted,PSC 041 001 WQ 2023,6.5,3.5,20,20,4,4,20,1.75,4.75,20,2,1.5,4.19,0,2,20,3,3.17,4,4,3.75,3.5,20,1.5,20,1,,20,2,20,0,,0,1.75,,0,0,0,,0,,0,16,4,113,98,0,127,116.5,126,0,0,5,709.5,261.86,261.86,80.82,80.82,63.25,63.25,580.5,580.5,77.4,77.4,77.4,77.4,5,5,33.33,33.33,33.33,33.33,0,0,,,,,847.36,847.36,77.81,77.81,71.87,71.87
redacted,redacted,redacted,864689,redacted,PSC 041 002 WQ 2023,6.5,4,20,20,4,4,20,2,4.75,20,2,1.5,4.45,4.08,2,20,3,4,4,4,4,4,20,2,20,1,,20,2,17.04,2,20,1,2,20,0.33,1,1,10,1,1.67,0,24,4,135,131,137.75,137.5,133,0,0,5,5,934.25,332.32,332.32,82.26,82.26,80.27,80.27,674.25,674.25,89.9,89.9,89.9,89.9,10,10,66.67,66.67,66.67,66.67,0,0,,,,,1016.57,1016.57,86.96,86.96,86.22,86.22
redacted,redacted,redacted,840840,redacted,PSC 041 002 WQ 2023,6.5,3.5,20,20,4,4,19.2,1.75,4.75,19.17,1.5,1.5,4.67,4.5,2,20,2.33,4,4,4,4,3.88,19.05,2,20,1,,20,2,20,2,18.95,2,2,20,1,1,0.83,18.46,1,20,0,20,3.8,110.5,0,130.25,102.25,127,0,0,5,5,729,354.33,354.33,87.71,87.71,85.59,85.59,470,470,62.67,62.67,62.67,62.67,10,10,66.67,66.67,66.67,66.67,0,0,,,,,834.33,834.33,71.37,71.37,70.77,70.77
redacted,redacted,redacted,441521,redacted,PSC 041 001 WQ 2023,6.5,4,20,20,4,4,20,2,4.75,20,2,1.5,0,4.5,2,19.13,3,3.5,4,4,4,4,20,2,20,1,,19.29,2,18.52,2,20,2,2,,1,0,0.67,,0,,0,,4,143.5,112.5,121.75,114,123.5,126,5,5,5,880.25,271.35,271.35,92.93,92.93,65.54,65.54,628.75,628.75,83.83,83.83,83.83,83.83,15,15,100,100,100,100,0,0,,,,,915.1,915.1,86.58,86.58,77.62,77.62
redacted,redacted,redacted,710489,redacted,PSC 041 001 WQ 2023,6.17,4,20,20,3.83,4,20,2,4,20,1.5,1.5,4.43,3.54,2,20,2.83,3.5,3,3,3.75,3.5,20,2,20,0.83,,19.29,0,,0,,0,0,,0,0,0,,0,,0,28,3.95,125.25,119.25,125,122,99,0,0,5,5,850.5,250.63,250.63,82.44,82.44,60.54,60.54,590.5,590.5,78.73,78.73,78.73,78.73,10,10,66.67,66.67,66.67,66.67,0,0,,,,,851.13,851.13,79.62,79.62,72.19,72.19
redacted,redacted,redacted,197878,redacted,PSC 041 001 WQ 2023,6.5,4,20,18.8,4,4,19.2,1.75,4.75,20,1.5,1,4.75,3.71,2,20,3,4,4,3,3.75,3.13,17.14,2,17.14,1,,20,2,,2,,2,2,2.29,0.67,1,0.92,,1,,0,44,3.8,138,126,0,127.25,134.5,132,5,5,5,790.75,275.79,275.79,85.12,85.12,66.62,66.62,657.75,657.75,87.7,87.7,87.7,87.7,15,15,100,100,100,100,0,0,,,,,948.54,948.54,87.1,87.1,80.45,80.45
